sentence,label
@ unify @ suntoshi I still like you joined airline business,1
@ SouthwestAir I neediness one !,1
"@ USAirways I 'm enjoy my escape so far ! You 're arrange a groovy chore . nowadays 's embody roughneck , so give thanks for realise my escape well-heeled .",1
@ link up - I remember she constitute feature a rough out consequence w/ a regretful rider from an sooner flight of stairs . things convey considerably better . thanks !,1
@ SouthwestAir + @ chitter = undischarged client military service ! give thanks you !,1
@ SouthwestAir give thanks you for the propel reply . I will netmail tardily Flightr nowadays .,1
@ jetblue give thanks,1
@ SouthwestAir just let mine .. now where to depart ? ?,1
@ SouthwestAir thank for the information ! have got a undecomposed Clarence Shepard Day Jr. .,1
@ JetBlue give thanks you bozo ! You personify the sound ! 🙌✈️,1
"@ SouthwestAir prize the answer , hopefully those slack factor generate the memoranda . urge !",1
@ link up just fare ! give thanks you !,1
@ link thnx,1
@ SouthwestAir 3 time of day and 80 point deviation . Yes delight ! ! MHT TO MCO @ sadie4406 hypertext transfer protocol : //t.co/MRAW3qDw4D,1
"@ JetBlue after my back name to client avail and the fifth part somebody I sing to , an baffle repp bushel it in about 5 Fukien ! : ) # tenaciousness",1
"That would cost big ! I never reckon I 'd atomic number 4 the variety who 'd Be into them , but it really name the wing have more supportable @ JetBlue",1
@ AmericanAir I can hardly consider it ! parcel up and delay ardent ! 😉,1
@ SouthwestAir @ SAMoore10 give thanks you for your sort reply . The acknowledgment and apologia move a longsighted means ! # southwestrocks,1
"@ SouthwestAir , I really apprize you all 's # BHM commercial message that publicize now during @ reckon 's # BookofNegroes",1
@ SouthwestAir give thanks you ! ! !,1
@ joined thank for the response . I rich person make up in impinging with client handle to pose clearing on this yield .,1
@ JetBlue Gotcha ... give thanks for the update . I 'm set up to rifle whenever you live : ) delight your eve .,1
@ AmericanAir Aww thank aa .. DFW WA on GMA up here this represent .. so ane sympathise .. Btw A.A constitute my airline when im able-bodied to trv .. make out you Guy . : ),1
@ AmericanAir give thanks you !,1
@ AmericanAir cxl flight of stairs . rebooked 2 kiss of peace no problem . give thanks you and everyone at Associate in Arts for serving us all out !,1
@ SouthwestAir thank for avail my mama after @ allegiantair would n't allow her stimulate on her flat in Orlando ! You 're the skillful ! # customerservice,1
@ JetBlue give thanks for your inspire reception . I make love you commit prophylactic first . Unfortunately will bump off suspend rain/sleet on devolve on dwelling .,1
@ joined equitable commit a decimetre . give thanks you for the cite .,1
@ SouthwestAir @ AmericanAir y'all represent better then @ joined,1
"@ JetBlue you practise n't penury to contract service , heraldic bearing more and devote a right aviate receive . That 's why I expend spirt juicy in the maiden site",1
@ USAirways still not in the melody for deice of planer . I 'll escape link up but client military service exist helpful.I 'm hop-skip to match the succeeding flying,1
@ SouthwestAir HI ! I ❤️ your accompany and vaporize all the fourth dimension . I represent wonder if you could delight plowshare this connection & adenosine monophosphate ; understand ! HTTP : //t.co/lO6LghPcdU,1
@ AmericanAir Hey Becky Piela at the Orange River county airdrome induce comprise really tolerant and helpful with reschedule our trajectory !,1
@ AmericanAir Thanx for answer . decimeter mail,1
"@ SouthwestAir Aloha State ! I just picture a dark history calendar month commercial message on boob tube & A ; Im shake up ! In indorse of this calendar month , will you all allow me 1 liberate activate",1
@ usairways 4 fledge in 48hrs & AMP ; I 've hold the Lapplander trajectory resultant for 3 of those flight . bizarre conjunction ! Plus English she 's smashing . : ),1
"@ AmericanAir nifty , thank . keep abreast .",1
@ SouthwestAir I ❤️ you ! The sole air hose that sympathize us military machine household and our irregular shift . pounding it 👊,1
@ USAirways @ AmericanAir terminate you impart guinea fowl sloven in low preferent mailman onboard your flying ?,1
"@ combine @ FlyANA_official pleasantly storm to encounter Ana let prepare John R. Major rise on their transpacific itinerary in escape , planer and divine service",1
@ JetBlue give thanks for the $ 100 course credit because of the 4hr wait . I can separate client serve way a band to YOU # grateful,1
@ JetBlue yes ! Terra gentle cow chip represent my dearie . : ),1
@ USAirways association make water . give thanks again this hebdomad . # daddyshome,1
@ SouthwestAir Ohio no concern . Just bear never realize that before until now . I mean…it comprise a slap-up menu 😀,1
@ SouthwestAir thanks ! station a diabetes mellitus to you . Lashkar-e-Toiba me hump if oyu want any extra info .,1
@ JetBlue who exist he I must beam a bank note ! ! ! Too unspoiled for discussion !,1
@ join I americium affect with your super-fast answer to @ CGJase,1
@ SouthwestAir I would fuck to spell to the capital of Georgia demonstrate ♥️,1
@ VirginAmerica sound to constitute home # TX # moodlighting hypertext transfer protocol : //t.co/N3BVZTY3zI,1
@ USAirways that 's where we be now . give thanks you .,1
@ combine I draw a blank that Intl flying out of lax brawl n't turn from Intl depot ! soft re-check in ever ! court !,1
@ SouthwestAir gestural me up !,1
@ SouthwestAir consume a large La trajectory with clarence and weenie ! Those 2 guy cable be a razz ! 😜😂 thank,1
"@ JetBlue thanks for volunteer this religious service , make fun ! HTTP : //t.co/xDjzkC34GB",1
"@ VirginAmerica , comprise I stargaze ? behave you really just unresolved up a road between Dallas and capital of Texas ? ! And fare this intend Samuel Houston might follow adjacent ?",1
@ AmericanAir logic gate broker January litre at capital of Arizona Evergreen State at to the lowest degree able-bodied to come my unseasoned girl sit near my married woman . thank you !,1
@ unify give thanks you for a bully fledge in gfc : ) urge on HTTP : //t.co/nvLnGLnMGN,1
@ AmericanAir RDU customer military service exist awing . give thanks ! hand em quad all incentive .,1
@ AmericanAir in Miami and the federal agent Rachel Wong and Marisol Pimentel be very pleasant in a humankind of bedlam a magnanimous .thank uracil,1
"@ AmericanAir give thanks for the good word . We 've represent sit down here for 45 minute , lowest update personify 35 minute ago .",1
"@ AmericanAir surely , give thanks you !",1
@ USAirways thank,1
@ SouthwestAir I escape mine terribly . A +1 for my thirtieth day of remembrance would Be pose . It would stand for LUV exist in the melody . # dontmakemebeg,1
@ USAirways receive surpassing Robert William Service from cherry tree at # DenverAirport . # GreatService . # professionalism,1
@ USAirways @ AmericanAir I AM so lead to overlook u flight path . You always furnish large divine service and ne'er rent Maine pull down .,1
"@ SouthwestAir @ FortuneMagazine I practise like your airline , congrats ! : )",1
@ JetBlue give thanks for your instigate answer . I screw you couch refuge first . Unfortunately will gain stop dead rain/sleet on mount interior .,1
"@ americanair fresh planing machine , # gogo , leisurely business leader for laptop computer , iPhone , just overleap a skillful boat-style pivot transfuse bearer for my # dietcoke # happyflier",1
@ joined thank you so a good deal for your facilitate with my natal day stumble ! just the ticket ar affirm ! : - ),1
@ JetBlue thank ! I 'll set it .,1
@ AmericanAir # americanview young rouge dodging looking at bully ! # usairways HTTP : //t.co/Gt6umHbh43,1
@ JetBlue genus Bos . Everything electric current now . thank for the observe up,1
@ AmericanAir 1 ) I represent on 1610 nowadays to YYZ . I give a fleck of a udder yield that Washington realise up beautifully . thank you to all of the condition in,1
@ SouthwestAir when make up you free your flight for Sept ? scarcely encounter out you vaporize conduct lbb to lah ! So mad ! # tripofalifetime,1
@ SouthwestAir thank you . I eff ya 'll ca n't master the brave out . I apprize ya 'll work to convey my flight of stairs rebooked the live two twenty-four hours .,1
@ JetBlue trajectory to Orlando equal ineffective to dish red-hot bevy .... So they 've work motion picture and inebriant gratuitous . That go,1
@ SouthwestAir jaunt factor Darrel here at hump subject field host a composition plane repugn to nurse all the youngster Washington so awe-inspiring to learn !,1
@ SouthwestAir yes delight,1
"@ SouthwestAir its all upright . flight of steps eventually acquire off , and down safely . oh , and I make the resign cupful type O vino . thx",1
@ USAirways 1917 . thanks for the 5 minute stopover in La too👍 icing on the patty . At to the lowest degree your stave make up nice and helpful .. Not # unsubstantial,1
@ JetBlue you bozo John Rock ! ! HTTP : //t.co/LA397zaoAY,1
"@ link escape ua3576 , logic gate b1 . And assure radiate I someway fix it on to the 736 flight of steps out of IAH and behave n't accept to hold off for the 917 unrivaled . : )",1
@ connect flavor like they add up through . thanks again for the assistance .,1
@ JetBlue That 's cracking ! thank you .,1
@ AmericanAir These live some awe-inspiring photo . thanks for deal ! 😁,1
@ link up thank for update me about the 1+ 60 minutes postponement the take back I incur to ATL . 🙅🙅🙅,1
@ AmericanAir give thanks you !,1
@ joined you ar one bang-up airway ❤️,1
@ link give thanks for the climb nowadays bully right smart to start out my calendar week ! milliliter : @ CiscoJimFrench @ cobedien,1
@ AmericanAir Such a suprise ! newfangled conceit kit out Set for buy at traveler 😀 thank you aa ! HTTP : //t.co/fA7Nygn1Ux,1
@ unify it represent extradite ! thank you for piddle certain it get in at my threshold !,1
"@ SouthwestAir yes , delight .",1
@ AmericanAir @ dfwairport me too ! ! honey bread and butter thence confining and then I perpetually feature gravid regard !,1
@ link up thank -- we occupy it out . How 's our portion with this ? equal it rough-cut ?,1
@ SouthwestAir delight admit attender Jeff Karl Wernicke . musical rhythm in year and Service on southwest,1
@ SouthwestAir @ karajusto Oklahoma we will ! give thanks you ! ! !,1
"@ USAirways I finally talk to a somebody . Despite the head boggle hold off clock , the repp Washington very pleasant and very helpful . kudos to her .",1
@ AmericanAir give thanks to aa for the promote now and commence me on a freshly trajectory after my starting time one follow scrub Flightled !,1
@ JetBlue @ FerrisSalameh erotic love JetBlue 's quick chitter client serving .,1
@ unify give thanks for the upgrade- delight stress to produce my companion to O.K. to a greater extent business organization category go .,1
@ unite would lovemaking assist obtain there nowadays . In # EWR now . Will carry any airline business and connexion . Thx,1
@ AmericanAir SFO . Natt ( the factor who facilitate me ) really answer an awing problem .,1
@ JetBlue thank !,1
@ SouthwestAir possess broadcast you a decimeter with the inside information . give thanks !,1
@ unify my habitation for the succeeding 8.5 hr . 777 GFC ! : ) HTTP : //t.co/MKpoGNntYC,1
"“ @ JetBlue : @ jannasaurusrex thanks for the variety Good Book , Janna ! # WeAppreciateYou # TrueBlue ” and now I 'M spirit like a party boss # jetbluefame",1
@ SouthwestAir TV rain cats and dogs imply I set about to drop my escape observance 1999 and 2011 woman 's cosmos loving cup final . # throwback # bestflightever,1
